date,gdp_diff,cpi,interest,ppi,une,cps,gdp_gap,lm_positive,lm_negative,vader_positive,vader_negative,words_count,recession,cpi_diff,une_diff,ppi_diff,interest_diff,cps_diff,subprime,covid
2009-07-01,9070.0,-0.3333333333333333,3.9486000000000003,-6.687807798116437,9.966666666666667,-10.5,-58560.91825278802,0.032126091463264665,0.061137482553073184,0.11668421052631579,0.063,3321.8947368421054,0,-0.5333333333333333,0.2666666666666657,-1.2872421274815409,-0.23326666666666673,-6.966666666666667,1,0
2009-10-01,10652.799999999814,0.43333333333333335,3.8374,-1.506260584302617,10.2,-6.666666666666667,-48268.26318850787,0.03027266869258963,0.05876485606259358,0.11508823529411764,0.0723235294117647,3235.264705882353,0,0.7666666666666666,0.2333333333333325,5.18154721381382,-0.11120000000000019,3.833333333333333,0,0
2010-01-01,9404.799999999814,1.1,4.0644,2.92882413457223,10.333333333333334,4.233333333333333,-39340.144755551126,0.03041419463117559,0.05895718728397397,0.11441666666666667,0.08004166666666666,3039.2916666666665,0,0.6666666666666667,0.13333333333333464,4.435084718874847,0.22699999999999987,10.9,0,0
2010-04-01,22886.30000000028,1.5999999999999999,3.8415999999999997,4.007272677115943,10.4,13.566666666666668,-17091.95179961389,0.03364690380795715,0.058455111819972934,0.12495121951219512,0.07407317073170731,3206.731707317073,0,0.4999999999999998,0.06666666666666643,1.0784485425437134,-0.22280000000000033,9.333333333333336,0,0
2010-07-01,10408.799999999814,1.7333333333333334,3.5146333333333337,3.3396598504145767,10.3,14.233333333333334,-7502.9855759204365,0.035200944081391655,0.06118553998931613,0.12519047619047619,0.07276190476190476,3134.6190476190477,0,0.13333333333333353,-0.09999999999999964,-0.6676128267013666,-0.32696666666666596,0.6666666666666661,0,0
2010-10-01,14932.0,2.0,3.7070333333333334,4.1630898704151305,10.266666666666667,15.266666666666666,6417.835130181164,0.02803807272455305,0.053653440035710924,0.11418181818181818,0.06793939393939394,3053.7272727272725,0,0.2666666666666666,-0.033333333333333215,0.8234300200005538,0.19239999999999968,1.0333333333333314,0,0
2011-01-01,20352.700000000186,2.466666666666667,4.302833333333333,5.81664612835338,10.166666666666666,29.233333333333334,25563.08089932613,0.026487661647120554,0.05204900008368776,0.09516129032258065,0.07635483870967742,3497.3548387096776,0,0.4666666666666668,-0.10000000000000142,1.6535562579382495,0.5957999999999997,13.966666666666669,0,0
2011-04-01,23.0,2.733333333333333,4.469333333333334,6.8885782980460535,10.066666666666666,30.733333333333334,24173.41116519412,0.03037049576728049,0.05901781496131093,0.11791489361702127,0.07853191489361702,2848.595744680851,0,0.26666666666666616,-0.09999999999999964,1.0719321696926736,0.16650000000000098,1.5,0,0
2011-07-01,2956.0,2.733333333333333,4.283166666666666,7.05958321900579,10.333333333333334,29.0,25486.608435901813,0.029756493238214422,0.05060091255661854,0.11753846153846154,0.059076923076923075,3003.769230769231,1,0.0,0.2666666666666675,0.17100492095973685,-0.1861666666666677,-1.7333333333333343,0,0
2011-10-01,-10048.5,2.9333333333333336,4.1887,5.5902463861308,10.700000000000001,29.566666666666666,13525.1468375884,0.031123987741369753,0.059261997959261466,0.11963636363636364,0.07833333333333334,3336.3636363636365,1,0.20000000000000062,0.36666666666666714,-1.4693368328749905,-0.09446666666666648,0.5666666666666664,0,0
