date,gdp,cpi,interest,ppi,une,cps,gdp_cycle,gdp_trend,lm_positive,lm_negative,vader_positive,vader_negative,gdp_diff,cpi_diff,une_diff,ppi_diff,interest_diff,subprime,debt_crises,covid
2012-09-01,94.5738040124579,2.6,2.4178,104.4,11.7,31.4,-0.22980674734490947,94.80361075980281,0.03730671529879104,0.05342333380250471,0.13,0.064625,-0.011252066975202979,0.0,0.09999999999999964,0.0,-0.5915999999999997,0,1,0
2012-10-01,94.5620265495518,2.5,2.3055,104.3,11.9,30.4,-0.33198651335550267,94.8940130629073,0.026571329563500837,0.05233991682941805,0.11007692307692309,0.07630769230769231,-0.011777462906096048,-0.10000000000000009,0.20000000000000107,-0.10000000000000853,-0.11230000000000029,0,1,0
2012-11-01,94.562126152273,2.2,2.2467,104.1,12.0,29.7,-0.42500598635648146,94.98713213862948,0.03446024063225621,0.05537386610083373,0.12374999999999999,0.07475,9.960272119258207e-05,-0.2999999999999998,0.09999999999999964,-0.20000000000000284,-0.05879999999999974,0,1,0
2012-12-01,94.5873115352421,2.2,2.099,103.7,12.0,27.3,-0.4959720357437476,95.08328357098584,0.028396466507307625,0.05391846453978955,0.121625,0.078,0.02518538296909867,0.0,0.0,-0.3999999999999915,-0.14769999999999994,0,1,0
2013-01-01,94.6467117467211,2.0,2.393,104.0,12.2,25.4,-0.5360416829671664,95.18275342968826,0.03176790496727209,0.055434263219720586,0.12475,0.066875,0.05940021147900154,-0.20000000000000018,0.1999999999999993,0.29999999999999716,0.2939999999999996,0,1,0
2013-02-01,94.7467841025808,1.9,2.8582,104.1,12.2,22.3,-0.5390092393653276,95.28579334194613,0.03318475918247489,0.05917089020124815,0.12963636363636363,0.06981818181818182,0.10007235585970875,-0.10000000000000009,0.0,0.09999999999999432,0.4652000000000003,0,0,0
2013-03-01,94.8860153411375,1.7,3.0276,103.9,12.2,22.5,-0.5066023687145531,95.39261770985205,0.03527502262739406,0.05373389177437179,0.136,0.06025,0.13923123855668962,-0.19999999999999996,0.0,-0.19999999999998863,0.1694,0,0,0
2013-04-01,95.0535694381256,1.2,2.8551,103.3,12.2,19.4,-0.44983406617579647,95.5034035043014,0.029700956327723183,0.05641910075442847,0.12061538461538462,0.06915384615384615,0.16755409698811263,-0.5,0.0,-0.6000000000000085,-0.17249999999999988,0,0,0
2013-05-01,95.2350054510309,1.4,2.6855,103.0,12.2,19.0,-0.3832870644386617,95.61829251546956,0.029436528593776882,0.059754908414090306,0.116,0.08266666666666667,0.18143601290529432,0.19999999999999996,0.0,-0.29999999999999716,-0.16959999999999997,0,0,0
2013-06-01,95.4172223127872,1.6,3.0709,102.9,12.1,19.8,-0.320172982267934,95.73739529505514,0.031235645057576894,0.058452627852498225,0.116625,0.0808125,0.18221686175630225,0.20000000000000018,-0.09999999999999964,-0.09999999999999432,0.38539999999999974,0,0,0
2013-07-01,95.5925469616961,1.6,3.1011,103.1,12.1,19.0,-0.26824881590336247,95.86079577759946,0.03345115216826641,0.05887939670098971,0.12522222222222223,0.05333333333333333,0.17532464890889798,0.0,0.0,0.19999999999998863,0.030200000000000227,0,0,0
2013-08-01,95.7578082172578,1.3,3.0967,103.1,12.1,20.6,-0.23074744615124132,95.98855566340904,0.021679632784253333,0.04502429217911883,0.09233333333333334,0.07833333333333332,0.16526125556170257,-0.30000000000000004,0.0,0.0,-0.004400000000000404,0,0,0
2013-09-01,95.9139821154723,1.1,3.407,103.2,12.1,18.5,-0.20673590892810978,96.1207180244004,0.03476378031154315,0.05816201875399648,0.12307142857142858,0.06378571428571429,0.15617389821449024,-0.19999999999999996,0.0,0.10000000000000853,0.31030000000000024,0,0,0
2013-10-01,96.0666398146441,0.7,3.1626,102.7,12.0,20.7,-0.1906700937177277,96.25730990836183,0.03171723904755688,0.057920273681655206,0.12266666666666666,0.073,0.1526576991718116,-0.40000000000000013,-0.09999999999999964,-0.5,-0.24440000000000017,0,0,0
2013-11-01,96.2219127982211,0.9,3.1712,102.7,12.0,17.9,-0.17643120820015668,96.39834400642125,0.03378665780518645,0.05744772846429224,0.12958823529411764,0.0728235294117647,0.15527298357699237,0.20000000000000007,0.0,0.0,0.008599999999999941,0,0,0
2013-12-01,96.382811136365,0.8,3.3132,102.8,12.0,18.7,-0.16100863236280816,96.54381976872781,0.03784344832434766,0.05979961620090231,0.126,0.0545,0.16089833814390886,-0.09999999999999998,0.0,0.09999999999999432,0.14200000000000035,0,0,0
2014-01-01,96.5455172763083,0.8,3.2124,102.5,12.0,18.8,-0.1482071169551631,96.69372439326347,0.03391026240236948,0.05290004933360847,0.1315714285714286,0.05114285714285715,0.16270613994329608,0.0,0.0,-0.29999999999999716,-0.1008,0,0,0
2014-02-01,96.7032731814087,0.7,3.0887,102.4,12.0,17.2,-0.14476071544643787,96.84803389685514,0.03602783049154861,0.06049625874047498,0.13671428571428573,0.07157142857142858,0.1577559051004016,-0.10000000000000009,0.0,-0.09999999999999432,-0.12370000000000037,0,0,0
2014-03-01,96.8540721899737,0.5,2.8865,102.1,11.9,14.8,-0.15264181419506428,97.00671400416877,0.02983328218567504,0.05283369291367297,0.11371428571428573,0.06985714285714285,0.15079900856500217,-0.19999999999999996,-0.09999999999999964,-0.30000000000001137,-0.20219999999999994,0,0,0
2014-04-01,97.0033445429798,0.7,2.6103,102.0,11.8,11.2,-0.1663758440630687,97.16972038704287,0.031255260998751956,0.05869647578496809,0.12790909090909092,0.06327272727272727,0.1492723530060971,0.19999999999999996,-0.09999999999999964,-0.09999999999999432,-0.2761999999999998,0,0,0
2014-05-01,97.1597431263517,0.5,2.555,102.0,11.7,13.3,-0.1772549908382075,97.3369981171899,0.031381073523135065,0.05867539209557815,0.13007142857142856,0.06742857142857143,0.15639858337189594,-0.19999999999999996,-0.10000000000000142,0.0,-0.055299999999999905,0,0,0
2014-06-01,97.3302450718184,0.5,2.2757,102.2,11.6,12.2,-0.17823564062592823,97.50848071244432,0.029859266145385168,0.059620173745314885,0.11616666666666668,0.06333333333333334,0.17050194546669672,0.0,-0.09999999999999964,0.20000000000000284,-0.2793000000000001,0,0,0
2014-07-01,97.5148613256921,0.4,2.1583,102.1,11.6,12.6,-0.16922805557408083,97.68408938126618,0.03572340947992623,0.06281453914379842,0.1328888888888889,0.07855555555555555,0.18461625387369907,-0.09999999999999998,0.0,-0.10000000000000853,-0.11739999999999995,0,0,0
2014-08-01,97.7105810702368,0.4,1.9898,101.8,11.5,10.3,-0.1531518844036981,97.8637329546405,0.0300859598853868,0.0828898894801473,0.094,0.124,0.19571974454470364,0.0,-0.09999999999999964,-0.29999999999999716,-0.1685000000000001,0,0,0
2014-09-01,97.9143595538663,0.3,1.8485,102.0,11.6,8.0,-0.13294895773775295,98.04730851160406,0.031406660497571175,0.05809476798048903,0.127,0.05538461538461538,0.203778483629506,-0.10000000000000003,0.09999999999999964,0.20000000000000284,-0.14129999999999998,0,0,0
